"sales_id","sales_rep","email","brands","plant_cost","unit_price","quantity","costs","profit","countries","region","months","years"
"10772","Kivell","kivel_go@yahoo.com","grand malt","90.00","150.00",804,"120600.00","48240.00","Nigeria","northcentral ","December",2019
"10773","Jones","jone.ai@yahoo.com","trophy","150.00","200.00",821,"164200.00","41050.00","Togo","Southeast","January",2017
"10774","Morgan","morganny@gmail.com","budweiser","250.00","500.00",768,"384000.00","192000.00","Benin","west","February",2017
"10775","Kivell","kivel_go@yahoo.com","castle lite","180.00","450.00",929,"418050.00","250830.00","Senegal","southsouth","March",2019
"10776","Sorvino","sorvi2000@gmail.com","eagle lager","170.00","250.00",938,"234500.00","75040.00","Ghana","northwest","April",2018
"10777","Gill","gillhell@uk.com","hero","150.00","200.00",776,"155200.00","38800.00","Nigeria","northeast ","May",2018
"10778","Sorvino","sorvi2000@gmail.com","beta malt","80.00","150.00",830,"124500.00","58100.00","Togo","northcentral ","June",2018
"10779","Thompson","thomp@uk.com","grand malt","90.00","150.00",881,"132150.00","52860.00","Benin","Southeast","July",2017
"10780","Andrews","andy@gmail.com","trophy","150.00","200.00",854,"170800.00","42700.00","Senegal","west","August",2019
"10781","Jardine","jard@gmail.com","budweiser","250.00","500.00",843,"421500.00","210750.00","Ghana","southsouth","September",2017
"10782","Jardine","jard@gmail.com","castle lite","180.00","450.00",927,"417150.00","250290.00","Nigeria","northwest","October",2019
"10783","Andrews","andy@gmail.com","eagle lager","170.00","250.00",988,"247000.00","79040.00","Togo","northeast ","November",2019
"10784","Jardine","jard@gmail.com","hero","150.00","200.00",864,"172800.00","43200.00","Benin","northcentral ","December",2018
"10785","Gill","gillhell@uk.com","beta malt","80.00","150.00",952,"142800.00","66640.00","Senegal","Southeast","January",2017
"10786","Sorvino","sorvi2000@gmail.com","grand malt","90.00","150.00",817,"122550.00","49020.00","Ghana","west","February",2018
"10787","Jones","jone.ai@yahoo.com","trophy","150.00","200.00",980,"196000.00","49000.00","Nigeria","southsouth","March",2018
"10788","Andrews","andy@gmail.com","budweiser","250.00","500.00",826,"413000.00","206500.00","Togo","northwest","April",2019
"10789","Jardine","jard@gmail.com","castle lite","180.00","450.00",864,"388800.00","233280.00","Benin","northeast ","May",2017
"10790","Thompson","thomp@uk.com","eagle lager","170.00","250.00",737,"184250.00","58960.00","Senegal","northcentral ","June",2018
"10791","Jones","jone.ai@yahoo.com","hero","150.00","200.00",773,"154600.00","38650.00","Ghana","Southeast","July",2018
"10792","Morgan","morganny@gmail.com","beta malt","80.00","150.00",902,"135300.00","63140.00","Nigeria","west","August",2019
"10793","Howard","howard_freeman@yahoo.com","grand malt","90.00","150.00",888,"133200.00","53280.00","Togo","southsouth","September",2019
"10794","Parent","parentty@uk.com","trophy","150.00","200.00",893,"178600.00","44650.00","Benin","northwest","October",2019
"10795","Jones","jone.ai@yahoo.com","budweiser","250.00","500.00",718,"359000.00","179500.00","Senegal","northeast ","November",2017
"10796","Smith","smithMan@yahoo.com","castle lite","180.00","450.00",744,"334800.00","200880.00","Ghana","northcentral ","December",2017
"10797","Jones","jone.ai@yahoo.com","eagle lager","170.00","250.00",959,"239750.00","76720.00","Nigeria","Southeast","January",2017
"10798","Morgan","morganny@gmail.com","hero","150.00","200.00",976,"195200.00","48800.00","Togo","west","February",2017
"10799","Jones","jone.ai@yahoo.com","beta malt","80.00","150.00",940,"141000.00","65800.00","Benin","southsouth","March",2018
"10800","Parent","parentty@uk.com","grand malt","90.00","150.00",956,"143400.00","57360.00","Senegal","northwest","April",2019
"10801","Kivell","kivel_go@yahoo.com","trophy","150.00","200.00",908,"181600.00","45400.00","Ghana","northeast ","May",2018
"10802","Smith","smithMan@yahoo.com","budweiser","250.00","500.00",866,"433000.00","216500.00","Nigeria","northcentral ","June",2018
"10803","Parent","parentty@uk.com","castle lite","180.00","450.00",735,"330750.00","198450.00","Togo","Southeast","July",2019
"10804","Gill","gillhell@uk.com","eagle lager","170.00","250.00",802,"200500.00","64160.00","Benin","west","August",2017
"10805","Smith","smithMan@yahoo.com","hero","150.00","200.00",976,"195200.00","48800.00","Senegal","southsouth","September",2018
"10806","Jones","jone.ai@yahoo.com","beta malt","80.00","150.00",914,"137100.00","63980.00","Ghana","northwest","October",2017
"10807","Sorvino","sorvi2000@gmail.com","grand malt","90.00","150.00",821,"123150.00","49260.00","Nigeria","northeast ","November",2017
"10808","Jardine","jard@gmail.com","trophy","150.00","200.00",804,"160800.00","40200.00","Togo","northcentral ","December",2017
"10809","Andrews","andy@gmail.com","budweiser","250.00","500.00",946,"473000.00","236500.00","Benin","Southeast","January",2017
"10810","Howard","howard_freeman@yahoo.com","castle lite","180.00","450.00",997,"448650.00","269190.00","Senegal","west","February",2019
"10811","Gill","gillhell@uk.com","eagle lager","170.00","250.00",770,"192500.00","61600.00","Ghana","southsouth","March",2019
"10812","Gill","gillhell@uk.com","hero","150.00","200.00",901,"180200.00","45050.00","Nigeria","northwest","April",2017
"10813","Kivell","kivel_go@yahoo.com","beta malt","80.00","150.00",719,"107850.00","50330.00","Togo","northeast ","May",2019
"10814","Jones","jone.ai@yahoo.com","grand malt","90.00","150.00",933,"139950.00","55980.00","Benin","northcentral ","June",2018
"10815","Morgan","morganny@gmail.com","trophy","150.00","200.00",992,"198400.00","49600.00","Senegal","Southeast","July",2017
"10816","Kivell","kivel_go@yahoo.com","budweiser","250.00","500.00",818,"409000.00","204500.00","Ghana","west","August",2018
"10817","Sorvino","sorvi2000@gmail.com","castle lite","180.00","450.00",828,"372600.00","223560.00","Nigeria","southsouth","September",2017
"10818","Gill","gillhell@uk.com","eagle lager","170.00","250.00",758,"189500.00","60640.00","Togo","northwest","October",2017
"10819","Sorvino","sorvi2000@gmail.com","hero","150.00","200.00",787,"157400.00","39350.00","Benin","northeast ","November",2018
"10820","Thompson","thomp@uk.com","beta malt","80.00","150.00",929,"139350.00","65030.00","Senegal","northcentral ","December",2019
"10821","Andrews","andy@gmail.com","grand malt","90.00","150.00",785,"117750.00","47100.00","Ghana","Southeast","January",2019
"10822","Jardine","jard@gmail.com","trophy","150.00","200.00",701,"140200.00","35050.00","Nigeria","west","February",2017
"10823","Jardine","jard@gmail.com","budweiser","250.00","500.00",757,"378500.00","189250.00","Togo","southsouth","March",2019
"10824","Andrews","andy@gmail.com","castle lite","180.00","450.00",810,"364500.00","218700.00","Benin","northwest","April",2019
"10825","Jones","jone.ai@yahoo.com","eagle lager","170.00","250.00",874,"218500.00","69920.00","Senegal","northeast ","May",2017
"10826","Morgan","morganny@gmail.com","hero","150.00","200.00",820,"164000.00","41000.00","Ghana","northcentral ","June",2018
"10827","Kivell","kivel_go@yahoo.com","beta malt","80.00","150.00",874,"131100.00","61180.00","Nigeria","Southeast","July",2018
"10828","Sorvino","sorvi2000@gmail.com","grand malt","90.00","150.00",958,"143700.00","57480.00","Togo","west","August",2019
"10829","Gill","gillhell@uk.com","trophy","150.00","200.00",742,"148400.00","37100.00","Benin","southsouth","September",2018
"10830","Sorvino","sorvi2000@gmail.com","budweiser","250.00","500.00",973,"486500.00","243250.00","Senegal","northwest","October",2018
"10831","Thompson","thomp@uk.com","castle lite","180.00","450.00",961,"432450.00","259470.00","Ghana","northeast ","November",2017
"10832","Andrews","andy@gmail.com","eagle lager","170.00","250.00",752,"188000.00","60160.00","Nigeria","northcentral ","December",2017
"10833","Jardine","jard@gmail.com","hero","150.00","200.00",938,"187600.00","46900.00","Togo","Southeast","January",2018
"10834","Jardine","jard@gmail.com","beta malt","80.00","150.00",777,"116550.00","54390.00","Benin","west","February",2018
"10835","Andrews","andy@gmail.com","grand malt","90.00","150.00",855,"128250.00","51300.00","Senegal","southsouth","March",2018
"10836","Jardine","jard@gmail.com","trophy","150.00","200.00",870,"174000.00","43500.00","Ghana","northwest","April",2017
"10837","Gill","gillhell@uk.com","budweiser","250.00","500.00",922,"461000.00","230500.00","Nigeria","northeast ","May",2018
"10838","Sorvino","sorvi2000@gmail.com","castle lite","180.00","450.00",856,"385200.00","231120.00","Togo","northcentral ","June",2018
"10839","Jones","jone.ai@yahoo.com","eagle lager","170.00","250.00",852,"213000.00","68160.00","Benin","Southeast","July",2018
"10840","Andrews","andy@gmail.com","hero","150.00","200.00",981,"196200.00","49050.00","Senegal","west","August",2018
"10841","Jardine","jard@gmail.com","beta malt","80.00","150.00",910,"136500.00","63700.00","Ghana","southsouth","September",2017
"10842","Thompson","thomp@uk.com","grand malt","90.00","150.00",805,"120750.00","48300.00","Nigeria","northwest","October",2018
"10843","Jones","jone.ai@yahoo.com","trophy","150.00","200.00",932,"186400.00","46600.00","Togo","northeast ","November",2018
"10844","Morgan","morganny@gmail.com","budweiser","250.00","500.00",891,"445500.00","222750.00","Benin","northcentral ","December",2018
"10845","Howard","howard_freeman@yahoo.com","castle lite","180.00","450.00",803,"361350.00","216810.00","Senegal","Southeast","January",2018
"10846","Parent","parentty@uk.com","eagle lager","170.00","250.00",818,"204500.00","65440.00","Ghana","west","February",2017
"10847","Jones","jone.ai@yahoo.com","hero","150.00","200.00",932,"186400.00","46600.00","Nigeria","southsouth","March",2019
"10848","Smith","smithMan@yahoo.com","beta malt","80.00","150.00",893,"133950.00","62510.00","Togo","northwest","April",2019
"10849","Jones","jone.ai@yahoo.com","grand malt","90.00","150.00",824,"123600.00","49440.00","Benin","northeast ","May",2019
"10850","Jardine","jard@gmail.com","trophy","150.00","200.00",931,"186200.00","46550.00","Senegal","northcentral ","June",2019
"10851","Gill","gillhell@uk.com","budweiser","250.00","500.00",783,"391500.00","195750.00","Ghana","Southeast","July",2019
"10852","Sorvino","sorvi2000@gmail.com","castle lite","180.00","450.00",708,"318600.00","191160.00","Nigeria","west","August",2017
"10853","Jones","jone.ai@yahoo.com","eagle lager","170.00","250.00",861,"215250.00","68880.00","Togo","southsouth","September",2017
"10854","Andrews","andy@gmail.com","hero","150.00","200.00",798,"159600.00","39900.00","Benin","northwest","October",2017
"10855","Jardine","jard@gmail.com","beta malt","80.00","150.00",934,"140100.00","65380.00","Senegal","northeast ","November",2019
"10856","Thompson","thomp@uk.com","grand malt","90.00","150.00",950,"142500.00","57000.00","Ghana","northcentral ","December",2017
"10857","Jones","jone.ai@yahoo.com","trophy","150.00","200.00",986,"197200.00","49300.00","Nigeria","Southeast","January",2018
"10858","Morgan","morganny@gmail.com","budweiser","250.00","500.00",767,"383500.00","191750.00","Togo","west","February",2017
"10859","Howard","howard_freeman@yahoo.com","castle lite","180.00","450.00",898,"404100.00","242460.00","Benin","southsouth","March",2017
"10860","Parent","parentty@uk.com","eagle lager","170.00","250.00",859,"214750.00","68720.00","Senegal","northwest","April",2018
"10861","Jones","jone.ai@yahoo.com","hero","150.00","200.00",934,"186800.00","46700.00","Ghana","northeast ","May",2019
"10862","Smith","smithMan@yahoo.com","beta malt","80.00","150.00",879,"131850.00","61530.00","Nigeria","northcentral ","June",2017
"10863","Jones","jone.ai@yahoo.com","grand malt","90.00","150.00",872,"130800.00","52320.00","Togo","Southeast","July",2017
"10864","Morgan","morganny@gmail.com","trophy","150.00","200.00",991,"198200.00","49550.00","Benin","west","August",2018
"10865","Jones","jone.ai@yahoo.com","budweiser","250.00","500.00",738,"369000.00","184500.00","Senegal","southsouth","September",2018
"10866","Parent","parentty@uk.com","castle lite","180.00","450.00",849,"382050.00","229230.00","Ghana","northwest","October",2018
"10867","Kivell","kivel_go@yahoo.com","eagle lager","170.00","250.00",997,"249250.00","79760.00","Nigeria","northeast ","November",2017
"10868","Smith","smithMan@yahoo.com","hero","150.00","200.00",842,"168400.00","42100.00","Togo","northcentral ","December",2017
"10869","Parent","parentty@uk.com","beta malt","80.00","150.00",866,"129900.00","60620.00","Benin","Southeast","January",2019
"10870","Gill","gillhell@uk.com","grand malt","90.00","150.00",904,"135600.00","54240.00","Senegal","west","February",2018
"10871","Smith","smithMan@yahoo.com","trophy","150.00","200.00",977,"195400.00","48850.00","Ghana","southsouth","March",2018
"10872","Jones","jone.ai@yahoo.com","budweiser","250.00","500.00",848,"424000.00","212000.00","Nigeria","northwest","April",2017
"10873","Sorvino","sorvi2000@gmail.com","castle lite","180.00","450.00",924,"415800.00","249480.00","Togo","northeast ","May",2017
"10874","Jardine","jard@gmail.com","eagle lager","170.00","250.00",977,"244250.00","78160.00","Benin","northcentral ","June",2019
"10875","Andrews","andy@gmail.com","hero","150.00","200.00",771,"154200.00","38550.00","Senegal","Southeast","July",2017
"10876","Howard","howard_freeman@yahoo.com","beta malt","80.00","150.00",862,"129300.00","60340.00","Ghana","west","August",2017
"10877","Gill","gillhell@uk.com","grand malt","90.00","150.00",716,"107400.00","42960.00","Nigeria","southsouth","September",2019
"10878","Gill","gillhell@uk.com","trophy","150.00","200.00",923,"184600.00","46150.00","Togo","northwest","October",2017
"10879","Kivell","kivel_go@yahoo.com","budweiser","250.00","500.00",729,"364500.00","182250.00","Benin","northeast ","November",2018
"10880","Jones","jone.ai@yahoo.com","castle lite","180.00","450.00",766,"344700.00","206820.00","Senegal","northcentral ","December",2017
"10881","Morgan","morganny@gmail.com","eagle lager","170.00","250.00",704,"176000.00","56320.00","Ghana","Southeast","January",2019
"10882","Kivell","kivel_go@yahoo.com","hero","150.00","200.00",823,"164600.00","41150.00","Nigeria","west","February",2018
"10883","Sorvino","sorvi2000@gmail.com","beta malt","80.00","150.00",869,"130350.00","60830.00","Togo","southsouth","March",2017
"10884","Gill","gillhell@uk.com","grand malt","90.00","150.00",928,"139200.00","55680.00","Benin","northwest","April",2019
"10885","Sorvino","sorvi2000@gmail.com","trophy","150.00","200.00",903,"180600.00","45150.00","Senegal","northeast ","May",2019
"10886","Thompson","thomp@uk.com","budweiser","250.00","500.00",916,"458000.00","229000.00","Ghana","northcentral ","June",2018
"10887","Andrews","andy@gmail.com","castle lite","180.00","450.00",988,"444600.00","266760.00","Nigeria","Southeast","July",2018
"10888","Jardine","jard@gmail.com","eagle lager","170.00","250.00",905,"226250.00","72400.00","Togo","west","August",2017
"10889","Jardine","jard@gmail.com","hero","150.00","200.00",947,"189400.00","47350.00","Benin","southsouth","September",2018
"10890","Andrews","andy@gmail.com","beta malt","80.00","150.00",926,"138900.00","64820.00","Senegal","northwest","October",2017
"10891","Jardine","jard@gmail.com","grand malt","90.00","150.00",907,"136050.00","54420.00","Ghana","northeast ","November",2019
"10892","Gill","gillhell@uk.com","trophy","150.00","200.00",848,"169600.00","42400.00","Nigeria","northcentral ","December",2019
"10893","Sorvino","sorvi2000@gmail.com","budweiser","250.00","500.00",878,"439000.00","219500.00","Togo","Southeast","January",2017
"10894","Jones","jone.ai@yahoo.com","castle lite","180.00","450.00",706,"317700.00","190620.00","Benin","west","February",2018
"10895","Andrews","andy@gmail.com","eagle lager","170.00","250.00",781,"195250.00","62480.00","Senegal","southsouth","March",2019
"10896","Jardine","jard@gmail.com","hero","150.00","200.00",818,"163600.00","40900.00","Ghana","northwest","April",2017
"10897","Thompson","thomp@uk.com","beta malt","80.00","150.00",852,"127800.00","59640.00","Nigeria","northeast ","May",2017
"10898","Jones","jone.ai@yahoo.com","grand malt","90.00","150.00",786,"117900.00","47160.00","Togo","northcentral ","June",2019
"10899","Morgan","morganny@gmail.com","trophy","150.00","200.00",1000,"200000.00","50000.00","Benin","Southeast","July",2018
"10900","Howard","howard_freeman@yahoo.com","budweiser","250.00","500.00",952,"476000.00","238000.00","Senegal","west","August",2017
"10901","Parent","parentty@uk.com","castle lite","180.00","450.00",839,"377550.00","226530.00","Ghana","southsouth","September",2018
"10902","Jones","jone.ai@yahoo.com","eagle lager","170.00","250.00",952,"238000.00","76160.00","Nigeria","northwest","October",2017
"10903","Smith","smithMan@yahoo.com","hero","150.00","200.00",777,"155400.00","38850.00","Togo","northeast ","November",2017
"10904","Jones","jone.ai@yahoo.com","beta malt","80.00","150.00",864,"129600.00","60480.00","Benin","northcentral ","December",2018
"10905","Morgan","morganny@gmail.com","grand malt","90.00","150.00",934,"140100.00","56040.00","Senegal","Southeast","January",2017
"10906","Jones","jone.ai@yahoo.com","trophy","150.00","200.00",902,"180400.00","45100.00","Ghana","west","February",2018
"10907","Parent","parentty@uk.com","budweiser","250.00","500.00",793,"396500.00","198250.00","Nigeria","southsouth","March",2017
"10908","Kivell","kivel_go@yahoo.com","castle lite","180.00","450.00",735,"330750.00","198450.00","Togo","northwest","April",2019
"10909","Smith","smithMan@yahoo.com","eagle lager","170.00","250.00",890,"222500.00","71200.00","Benin","northeast ","May",2018
"10910","Parent","parentty@uk.com","hero","150.00","200.00",969,"193800.00","48450.00","Senegal","northcentral ","June",2018
"10911","Gill","gillhell@uk.com","beta malt","80.00","150.00",978,"146700.00","68460.00","Ghana","Southeast","July",2019
"10912","Smith","smithMan@yahoo.com","grand malt","90.00","150.00",855,"128250.00","51300.00","Nigeria","west","August",2017
"10913","Jones","jone.ai@yahoo.com","trophy","150.00","200.00",835,"167000.00","41750.00","Togo","southsouth","September",2017
"10914","Sorvino","sorvi2000@gmail.com","budweiser","250.00","500.00",835,"417500.00","208750.00","Benin","northwest","October",2019
"10915","Jardine","jard@gmail.com","castle lite","180.00","450.00",992,"446400.00","267840.00","Senegal","northeast ","November",2018
"10916","Andrews","andy@gmail.com","eagle lager","170.00","250.00",702,"175500.00","56160.00","Ghana","northcentral ","December",2017
"10917","Howard","howard_freeman@yahoo.com","hero","150.00","200.00",925,"185000.00","46250.00","Nigeria","Southeast","January",2019
"10918","Gill","gillhell@uk.com","beta malt","80.00","150.00",997,"149550.00","69790.00","Togo","west","February",2017
"10919","Gill","gillhell@uk.com","grand malt","90.00","150.00",796,"119400.00","47760.00","Benin","southsouth","March",2019
"10920","Kivell","kivel_go@yahoo.com","trophy","150.00","200.00",741,"148200.00","37050.00","Senegal","northwest","April",2019
"10921","Jones","jone.ai@yahoo.com","budweiser","250.00","500.00",827,"413500.00","206750.00","Ghana","northeast ","May",2018
"10922","Morgan","morganny@gmail.com","castle lite","180.00","450.00",849,"382050.00","229230.00","Nigeria","northcentral ","June",2018
"10923","Kivell","kivel_go@yahoo.com","eagle lager","170.00","250.00",742,"185500.00","59360.00","Togo","Southeast","July",2019
"10924","Sorvino","sorvi2000@gmail.com","hero","150.00","200.00",965,"193000.00","48250.00","Benin","west","August",2017
"10925","Gill","gillhell@uk.com","beta malt","80.00","150.00",983,"147450.00","68810.00","Senegal","southsouth","September",2019
"10926","Sorvino","sorvi2000@gmail.com","grand malt","90.00","150.00",820,"123000.00","49200.00","Ghana","northwest","October",2017
"10927","Thompson","thomp@uk.com","trophy","150.00","200.00",854,"170800.00","42700.00","Nigeria","northeast ","November",2018
"10928","Andrews","andy@gmail.com","budweiser","250.00","500.00",768,"384000.00","192000.00","Togo","northcentral ","December",2019
"10929","Jardine","jard@gmail.com","castle lite","180.00","450.00",786,"353700.00","212220.00","Benin","Southeast","January",2019
"10930","Jardine","jard@gmail.com","eagle lager","170.00","250.00",856,"214000.00","68480.00","Senegal","west","February",2019
"10931","Andrews","andy@gmail.com","hero","150.00","200.00",919,"183800.00","45950.00","Ghana","southsouth","March",2018
"10932","Jones","jone.ai@yahoo.com","beta malt","80.00","150.00",802,"120300.00","56140.00","Nigeria","northwest","April",2019
"10933","Morgan","morganny@gmail.com","grand malt","90.00","150.00",864,"129600.00","51840.00","Togo","northeast ","May",2017
"10934","Kivell","kivel_go@yahoo.com","trophy","150.00","200.00",993,"198600.00","49650.00","Benin","northcentral ","June",2018
"10935","Sorvino","sorvi2000@gmail.com","budweiser","250.00","500.00",796,"398000.00","199000.00","Senegal","Southeast","July",2017
"10936","Gill","gillhell@uk.com","castle lite","180.00","450.00",923,"415350.00","249210.00","Ghana","west","August",2019
"10937","Sorvino","sorvi2000@gmail.com","eagle lager","170.00","250.00",990,"247500.00","79200.00","Nigeria","southsouth","September",2018
"10938","Thompson","thomp@uk.com","hero","150.00","200.00",957,"191400.00","47850.00","Togo","northwest","October",2017
"10939","Andrews","andy@gmail.com","beta malt","80.00","150.00",836,"125400.00","58520.00","Benin","northeast ","November",2018
"10940","Jardine","jard@gmail.com","grand malt","90.00","150.00",936,"140400.00","56160.00","Senegal","northcentral ","December",2019
"10941","Jardine","jard@gmail.com","trophy","150.00","200.00",924,"184800.00","46200.00","Ghana","Southeast","January",2019
"10942","Andrews","andy@gmail.com","budweiser","250.00","500.00",998,"499000.00","249500.00","Nigeria","west","February",2017
"10943","Jardine","jard@gmail.com","castle lite","180.00","450.00",862,"387900.00","232740.00","Togo","southsouth","March",2018
"10944","Gill","gillhell@uk.com","eagle lager","170.00","250.00",963,"240750.00","77040.00","Benin","northwest","April",2018
"10945","Sorvino","sorvi2000@gmail.com","hero","150.00","200.00",849,"169800.00","42450.00","Senegal","northeast ","May",2017
"10946","Jones","jone.ai@yahoo.com","beta malt","80.00","150.00",938,"140700.00","65660.00","Ghana","northcentral ","June",2017
"10947","Andrews","andy@gmail.com","grand malt","90.00","150.00",918,"137700.00","55080.00","Nigeria","Southeast","July",2018
"10948","Jardine","jard@gmail.com","trophy","150.00","200.00",728,"145600.00","36400.00","Togo","west","August",2017
"10949","Thompson","thomp@uk.com","budweiser","250.00","500.00",999,"499500.00","249750.00","Benin","southsouth","September",2019
"10950","Jones","jone.ai@yahoo.com","castle lite","180.00","450.00",888,"399600.00","239760.00","Senegal","northwest","October",2018
"10951","Morgan","morganny@gmail.com","eagle lager","170.00","250.00",746,"186500.00","59680.00","Ghana","northeast ","November",2018
"10952","Howard","howard_freeman@yahoo.com","hero","150.00","200.00",989,"197800.00","49450.00","Nigeria","northcentral ","December",2017
"10953","Parent","parentty@uk.com","beta malt","80.00","150.00",948,"142200.00","66360.00","Togo","Southeast","January",2019
"10954","Jones","jone.ai@yahoo.com","grand malt","90.00","150.00",919,"137850.00","55140.00","Benin","west","February",2019
"10955","Smith","smithMan@yahoo.com","trophy","150.00","200.00",887,"177400.00","44350.00","Senegal","southsouth","March",2017
"10956","Jones","jone.ai@yahoo.com","budweiser","250.00","500.00",784,"392000.00","196000.00","Ghana","northwest","April",2019
"10957","Jardine","jard@gmail.com","castle lite","180.00","450.00",795,"357750.00","214650.00","Nigeria","northeast ","May",2017
"10958","Gill","gillhell@uk.com","eagle lager","170.00","250.00",948,"237000.00","75840.00","Togo","northcentral ","June",2019
"10959","Sorvino","sorvi2000@gmail.com","hero","150.00","200.00",787,"157400.00","39350.00","Benin","Southeast","July",2019
"10960","Jones","jone.ai@yahoo.com","beta malt","80.00","150.00",977,"146550.00","68390.00","Senegal","west","August",2018
"10961","Andrews","andy@gmail.com","grand malt","90.00","150.00",955,"143250.00","57300.00","Ghana","southsouth","September",2017
"10962","Jardine","jard@gmail.com","trophy","150.00","200.00",955,"191000.00","47750.00","Nigeria","northwest","October",2018
"10963","Thompson","thomp@uk.com","budweiser","250.00","500.00",765,"382500.00","191250.00","Togo","northeast ","November",2017
"10964","Jones","jone.ai@yahoo.com","castle lite","180.00","450.00",887,"399150.00","239490.00","Benin","northcentral ","December",2019
"10965","Morgan","morganny@gmail.com","eagle lager","170.00","250.00",729,"182250.00","58320.00","Senegal","Southeast","January",2019
"10966","Howard","howard_freeman@yahoo.com","hero","150.00","200.00",836,"167200.00","41800.00","Ghana","west","February",2019
"10967","Parent","parentty@uk.com","beta malt","80.00","150.00",797,"119550.00","55790.00","Nigeria","southsouth","March",2018
"10968","Jones","jone.ai@yahoo.com","grand malt","90.00","150.00",791,"118650.00","47460.00","Togo","northwest","April",2019
"10969","Smith","smithMan@yahoo.com","trophy","150.00","200.00",773,"154600.00","38650.00","Benin","northeast ","May",2018
"10970","Jones","jone.ai@yahoo.com","budweiser","250.00","500.00",767,"383500.00","191750.00","Senegal","northcentral ","June",2017
"10971","Morgan","morganny@gmail.com","castle lite","180.00","450.00",939,"422550.00","253530.00","Ghana","Southeast","July",2019
"10972","Jones","jone.ai@yahoo.com","eagle lager","170.00","250.00",832,"208000.00","66560.00","Nigeria","west","August",2018
"10973","Parent","parentty@uk.com","hero","150.00","200.00",768,"153600.00","38400.00","Togo","southsouth","September",2018
"10974","Kivell","kivel_go@yahoo.com","beta malt","80.00","150.00",958,"143700.00","67060.00","Benin","northwest","October",2017
"10975","Smith","smithMan@yahoo.com","grand malt","90.00","150.00",958,"143700.00","57480.00","Senegal","northeast ","November",2018
"10976","Parent","parentty@uk.com","trophy","150.00","200.00",927,"185400.00","46350.00","Ghana","northcentral ","December",2019
"10977","Gill","gillhell@uk.com","budweiser","250.00","500.00",919,"459500.00","229750.00","Nigeria","Southeast","January",2019
"10978","Smith","smithMan@yahoo.com","castle lite","180.00","450.00",830,"373500.00","224100.00","Togo","west","February",2018
"10979","Jones","jone.ai@yahoo.com","eagle lager","170.00","250.00",874,"218500.00","69920.00","Benin","southsouth","March",2018
"10980","Sorvino","sorvi2000@gmail.com","hero","150.00","200.00",954,"190800.00","47700.00","Senegal","northwest","April",2017
"10981","Jardine","jard@gmail.com","beta malt","80.00","150.00",919,"137850.00","64330.00","Ghana","northeast ","May",2017
"10982","Andrews","andy@gmail.com","grand malt","90.00","150.00",796,"119400.00","47760.00","Nigeria","northcentral ","June",2017
"10983","Howard","howard_freeman@yahoo.com","trophy","150.00","200.00",773,"154600.00","38650.00","Togo","Southeast","July",2017
"10984","Gill","gillhell@uk.com","budweiser","250.00","500.00",891,"445500.00","222750.00","Benin","west","August",2018
"10985","Gill","gillhell@uk.com","castle lite","180.00","450.00",778,"350100.00","210060.00","Senegal","southsouth","September",2017
"10986","Kivell","kivel_go@yahoo.com","eagle lager","170.00","250.00",950,"237500.00","76000.00","Ghana","northwest","October",2018
"10987","Jones","jone.ai@yahoo.com","hero","150.00","200.00",840,"168000.00","42000.00","Nigeria","northeast ","November",2017
"10988","Morgan","morganny@gmail.com","beta malt","80.00","150.00",821,"123150.00","57470.00","Togo","northcentral ","December",2017
"10989","Kivell","kivel_go@yahoo.com","grand malt","90.00","150.00",720,"108000.00","43200.00","Benin","Southeast","January",2017
"10990","Sorvino","sorvi2000@gmail.com","trophy","150.00","200.00",706,"141200.00","35300.00","Senegal","west","February",2019
"10991","Gill","gillhell@uk.com","budweiser","250.00","500.00",827,"413500.00","206750.00","Ghana","southsouth","March",2018
"10992","Sorvino","sorvi2000@gmail.com","castle lite","180.00","450.00",792,"356400.00","213840.00","Nigeria","northwest","April",2017
"10993","Thompson","thomp@uk.com","eagle lager","170.00","250.00",885,"221250.00","70800.00","Togo","northeast ","May",2017
"10994","Andrews","andy@gmail.com","hero","150.00","200.00",973,"194600.00","48650.00","Benin","northcentral ","June",2019
"10995","Jardine","jard@gmail.com","beta malt","80.00","150.00",977,"146550.00","68390.00","Senegal","Southeast","July",2017
"10996","Jardine","jard@gmail.com","grand malt","90.00","150.00",873,"130950.00","52380.00","Ghana","west","August",2019
"10997","Andrews","andy@gmail.com","trophy","150.00","200.00",932,"186400.00","46600.00","Nigeria","southsouth","September",2017
"10998","Jardine","jard@gmail.com","budweiser","250.00","500.00",701,"350500.00","175250.00","Togo","northwest","October",2018
"10999","Gill","gillhell@uk.com","castle lite","180.00","450.00",977,"439650.00","263790.00","Benin","northeast ","November",2017
"11000","Sorvino","sorvi2000@gmail.com","eagle lager","170.00","250.00",977,"244250.00","78160.00","Senegal","northcentral ","December",2017
"11001","Jones","jone.ai@yahoo.com","hero","150.00","200.00",952,"190400.00","47600.00","Ghana","Southeast","January",2019
"11002","Andrews","andy@gmail.com","beta malt","80.00","150.00",750,"112500.00","52500.00","Nigeria","west","February",2018
"11003","Jardine","jard@gmail.com","grand malt","90.00","150.00",961,"144150.00","57660.00","Togo","southsouth","March",2017
"11004","Thompson","thomp@uk.com","trophy","150.00","200.00",702,"140400.00","35100.00","Benin","northwest","April",2018
